Number,Name,Country,State,City,District,Closest/Event1,Event2,Event3,Event4,W.E.C.,W.E.2,W.E.3,W.E.4,W.E.5,W.E.6,Rand1,Rand2,Rand3,R@E2,R@E4,SC12,SC13,SC23
9305,MonT,Brazil,,Montenegro,Regional,BRBR,*,,,1,,,,,,0.9501946085,,,,,1,,
9307,Spicy Chihuahuas,USA,Texas,La Porte,FIT,TXCLE,TXKAT,*,,5,3,,,,,0.7589327378,,,4,,2,,
9309,Metal Mages,USA,Louisiana,New Orleans,Regional,LAKE,MSLA,*,,5,3,,,,,0.2069485379,,,0,,2,,
9311,Warhorse Robotics,USA,Texas,Devine,FIT,TXSAN,TXWAC,*,,2,1,,,,,0.6358305727,,,1,,1,,
9312,NERD Spark,USA,Michigan,Albion,FIM,MIBAT,MIBRO,*,,1,3,,,,,0.4653515709,,,0,,-2,,
9313,ROBOhana,USA,Florida,Rosemary Beach,Regional,FLTA,TNKN,*,,4,1,,,,,0.2239882252,,,0,,3,,
9314,Middleton Berserker's,USA,Idaho,Middleton,Regional,IDNA,*,,,5,,,,,,0.4169765766,,,,,5,,
9315,Coding Comets,USA,South Carolina,Columbia,FSC,SCGRE,SCNCH,SCAND,*,2,4,1,,,,0.4160788738,0.9457195654,,6,7,-2,1,3
9316,CUBATRONICS,USA,Kansas,Lenexa,Regional,KSSH,*,,,1,,,,,,0.8842713833,,,,,1,,
9400,BagelBytes,USA,California,Santa Clara,Regional,CASJ,CAAT,*,,3,5,,,,,0.2150248385,,,0,,-2,,
9401,Midas' Mayhem,USA,Missouri,Troy,Regional,MOSL,OKOK,*,,4,2,,,,,0.9328180741,,,0,,2,,
9402,Explorer1,USA,Florida,Delray Beach,Regional,FLFL,FLOR,*,,2,6,,,,,0.06710044032,,,0,,-4,,
9403,Starstuff,USA,Virginia,Alexandria,CHS,VAFAL,VABLA,*,,3,5,,,,,0.6118213761,,,11,,-2,,
9404,Forge,USA,Florida,Pembroke Pines,Regional,FLFL,FLTA,*,,2,4,,,,,0.5194859381,,,0,,-2,,
9405,KNOS Robotics,USA,Louisiana,New Orleans,Regional,LAKE,*,,,5,,,,,,0.2005387986,,,,,5,,
9406,TechJunior,Canada,Québec,Montreal,Regional,QCMO,NYAL,*,,1,4,,,,,0.806053508,,,0,,-3,,
9407,Heatwave Robotics,USA,Texas,Frisco,FIT,TXPLA,TXFOR,*,,5,3,,,,,0.5369770615,,,1,,2,,
9408,Warbots,USA,California,Downey,Regional,CALA,CAP1,*,,3,1,,,,,0.7667143149,,,0,,2,,
9409,Caelum,Türkiye,,Istanbul,Regional,TUIS5,TUIS4,*,,5,4,,,,,0.1306106175,,,0,,1,,
9410,PowerHouse,USA,Missouri,Liberty,Regional,MOLS,OKTU,*,,3,5,,,,,0.779432674,,,0,,-2,,
9411,Rhapsodia mechanicus,China,,Beijing,Regional,AUSW,*,,,6,,,,,,0.3766045387,,,,,6,,
9415,The Westinghouse Bot-Dogs,USA,Pennsylvania,Pittsburgh,Regional,PAPI,*,,,2,,,,,,0.2950584263,,,,,2,,
9416,I.Θ.W.A.,USA,Pennsylvania,Philadelphia,FMA,PAPHI,PABEN,*,,3,2,,,,,0.1241473646,,,0,,1,,
9418,Pastabots,USA,Texas,Spring,FIT,TXPLA,TXBEL,TXFOR,*,5,2,3,,,,0.6691055681,0.2156908076,,0,1,3,2,-1
9419,Team Vulcan,USA,Texas,San Antonio,FIT,TXSAN,TXCLE,*,,2,5,,,,,0.9507467789,,,0,,-3,,
9421,Nexus,China,,Hong Kong,Regional,AUSW,*,,,6,,,,,,0.4778041661,,,,,6,,
9422,Team Forza,Türkiye,,Başakşehir,Regional,TUIS1,*,,,1,,,,,,0.8680624809,,,,,1,,
9423,SL Robotics,USA,Utah,Herriman,Regional,UTWV,*,,,4,,,,,,0.475085496,,,,,4,,
9424,E.O. JAG BOTS,USA,New Jersey,East Orange,FMA,NJFLA,NJTAB,*,,3,1,,,,,0.4590250775,,,5,,2,,
9425,Intra Milwaukee,USA,Wisconsin,Milwaukee,Regional,WIMI,*,,,3,,,,,,0.02016900887,,,,,3,,
9426,CLAWBOTICS,USA,Nevada,Reno,Regional,CAEG,*,,,5,,,,,,0.01221621487,,,,,5,,
9427,iDeer,Taiwan,,ShuLin,Regional,HIHO,*,,,2,,,,,,0.8002656098,,,,,2,,
9428,"Springfield Robotics ""The Cashew Chickens""",USA,Missouri,Springfield,Regional,MOSE,MOSL,*,,5,4,,,,,0.4849922537,,,0,,1,,
9429,NEACTC Tech Titans,USA,Arkansas,Jonesboro,Regional,ARSE,*,,,6,,,,,,0.2483855304,,,,,6,,
9430,CTEC Robotics,USA,Oregon,Salem,PNW,ORSAL,ORWIL,*,,1,3,,,,,0.7644715256,,,3,,-2,,
9431,Snider Panthers,USA,Indiana,Fort Wayne,FIN,INMIS,INPLA,*,,3,1,,,,,0.3617548705,,,0,,2,,
9432,Team 8-Bit,USA,Arizona,Phoenix,Regional,AZSC,CAEG,*,,2,5,,,,,0.8937517924,,,0,,-3,,
9433,Lil' Timmy's Big Team,Australia,Western Australia,Perth,Regional,AUSW,*,,,6,,,,,,0.9519398721,,,,,6,,
9435,Pure Imagination 2.0,USA,Mississippi,Grenada,Regional,MSLA,ALHU,*,,3,4,,,,,0.643679269,,,0,,-1,,
9436,Pointr Giro,Türkiye,,Konya,Regional,TUIS4,TUIS1,*,,4,1,,,,,0.3841194679,,,0,,3,,
9437,Cosmonauts,USA,New York,Brooklyn,Regional,NYNY,*,,,2,,,,,,0.007882811355,,,,,2,,
9438,Leopard Tech,USA,Oregon,Cove,PNW,ORORE,WAYAK,*,,5,2,,,,,0.9113199048,,,5,,3,,
9439,Knights of Polaris,USA,New Jersey,Newark,FMA,NJFLA,NJSKI,*,,3,5,,,,,0.1159652519,,,0,,-2,,
9440,Bolts&Nuts,Türkiye,,Turkey,Regional,TUIS1,OKOK,*,,1,2,,,,,0.9917478307,,,0,,-1,,
9441,Arcura,Türkiye,,Beşiktaş,Regional,TUIS3,TUIS2,*,,3,2,,,,,0.4476879925,,,0,,1,,
9442,Miso Mechanics,USA,Washington,Seattle,PNW,WABEL,WAYAK,*,,3,2,,,,,0.8461667839,,,5,,1,,
9443,Aluminum Panthers,USA,Massachusetts,West Newbury,NE,NHSAL,MABRI,*,,5,3,,,,,0.6062928501,,,2,,2,,
9444,Perseverance,USA,Texas,San Antonio,FIT,TXSAN,TXWAC,*,,2,1,,,,,0.7107212647,,,1,,1,,
9445,The Brave Bots,USA,Kansas,Bonner Springs,Regional,KSSH,*,,,1,,,,,,0.8040077446,,,,,1,,
9446,C Cubed,USA,Washington,Puyallup,PNW,WABON,WAAUB,*,,4,2,,,,,0.1525129672,,,5,,2,,
9447,AsoTech Robo-lation,Türkiye,,Ankara,Regional,TUIS3,TUIS2,*,,3,2,,,,,0.4251266294,,,0,,1,,
9448,Wave Wranglers,USA,Texas,Victoria,FIT,TXKAT,TXBEL,*,,3,2,,,,,0.7149863929,,,0,,1,,
9449,Yellowjackets,Canada,Alberta,Calgary,Regional,BCVI,*,,,1,,,,,,0.8753206197,,,,,1,,
9450,Velocity Raptors,USA,Washington,Woodinville,PNW,WASNO,WABEL,*,,5,3,,,,,0.4628283998,,,2,,2,,
9451,Aydos,Türkiye,,Pendik,Regional,TUIS3,TUIS2,*,,3,2,,,,,0.4791241492,,,0,,1,,
9452,LHS Steel Stingers,USA,California,San Diego,Regional,CALJ,CAP1,*,,5,1,,,,,0.5072896851,,,0,,4,,
9453,Mount Vernon Wildcats,USA,Indiana,Mount Vernon,FIN,INWAS,INCOL,*,,4,2,,,,,0.5455764044,,,3,,2,,
9455,DinoMights,USA,Michigan,Livingston County,FIM,MIHIG,MIALL,*,,5,3,,,,,0.7588860713,,,0,,2,,
9456,Nunez Robotics,USA,Louisiana,Chalmette,Regional,LAKE,*,,,5,,,,,,0.2451341757,,,,,5,,
9457,Matronic Circuits,USA,New Mexico,Albuquerque,FIT,TXAMA,TXFOR,*,,1,3,,,,,0.312248151,,,1,,-2,,
9458,SESI SENAI JACTECH,Brazil,,Jacareí,Regional,BRBR,*,,,1,,,,,,0.5051851858,,,,,1,,
9459,SESI SENAI RPRT HAWKS,Brazil,,São José do Rio Preto,Regional,BRBR,*,,,1,,,,,,0.4949966704,,,,,1,,
9460,SESI SENAI STEEL BULLS,Brazil,,Sertãozinho,Regional,BRBR,*,,,1,,,,,,0.3783819039,,,,,1,,
9461,SESI SENAI MecaChronos,Brazil,,São Paulo,Regional,BRBR,*,,,1,,,,,,0.5770946224,,,,,1,,
9462,Toefur's Titans,USA,Oklahoma,Tulsa,Regional,OKTU,OKOK,*,,5,2,,,,,0.9248118742,,,0,,3,,
9464,Başakşehir Robotics,Türkiye,,Kartal,Regional,TUIS1,*,,,1,,,,,,0.9479518616,,,,,1,,
9467,ÇeViK,Türkiye,,ESKISEHIR,Regional,TUIS3,TUIS2,*,,3,2,,,,,0.4985723755,,,0,,1,,
9468,Team Sirius,Türkiye,,Istanbul,Regional,TUIS2,TUIS3,*,,2,3,,,,,0.6250501469,,,0,,-1,,
9469,LUMOS ROBOTICS,Türkiye,,ISTANBUL,Regional,TUIS1,*,,,1,,,,,,0.8801025326,,,,,1,,
9470,Ctrl-Alt-Defeat,USA,California,Fremont,Regional,CASJ,CABE,*,,3,6,,,,,0.8000540479,,,0,,-3,,
9471,EF Academy,USA,California,Pasadena,Regional,CALA,*,,,3,,,,,,0.1517457348,,,,,3,,
9472,K2C Robotics,USA,Oklahoma,Catoosa,Regional,OKTU,OKOK,*,,5,2,,,,,0.6869397235,,,0,,3,,
9473,CYGNUS ROBOTICS,Türkiye,,Akçaburgaz /Esenyurt,Regional,TUIS2,*,,,2,,,,,,0.7951950766,,,,,2,,
9474,3R (Red River Resistance),Canada,Manitoba,Red River Valley,Regional,NDGF,*,,,4,,,,,,0.7828999645,,,,,4,,
9475,Mon Valley Mammoths,USA,Pennsylvania,Monessen,Regional,PAPI,*,,,2,,,,,,0.6810688649,,,,,2,,
9476,CYBER TIGERS,USA,Alabama,Bay Minette,Regional,MSLA,*,,,3,,,,,,0.2485819555,,,,,3,,
9477,Lambda (λ),USA,Georgia,Suwanee,PCH,GALAW,GADAL,*,,3,5,,,,,0.4238440385,,,0,,-2,,
9478,Robo-Colts,USA,Texas,Houston,FIT,TXHOU,TXKAT,*,,4,3,,,,,0.06212439633,,,4,,1,,
9479,CREDENTIS,Türkiye,,Belen,Regional,TUIS2,*,,,2,,,,,,0.7563500837,,,,,2,,
9480,Gear Bears,USA,Georgia,Flowery Branch,PCH,GALAW,GADAL,*,,3,5,,,,,0.8946474559,,,0,,-2,,
9483,İstanbul Wildcats,Türkiye,,Besiktas,Regional,TUIS1,TUIS3,*,,1,3,,,,,0.9192149485,,,0,,-2,,
9484,Robot's District,Brazil,,Taguatinga,Regional,BRBR,*,,,1,,,,,,0.9270993909,,,,,1,,
9485,HYOBOTS,Brazil,,Linhares,Regional,BRBR,*,,,1,,,,,,0.6099144362,,,,,1,,
9486,ALPHASTORM FRC,Brazil,,Aparecida de Goiânia,Regional,BRBR,*,,,1,,,,,,0.6040942278,,,,,1,,
9487,KRYPTON FRC,Brazil,,Goiânia ,Regional,BRBR,*,,,1,,,,,,0.3568810477,,,,,1,,
9490,TAC BEARS,Türkiye,,Tarsus,Regional,TUIS4,TUIS5,*,,4,5,,,,,0.2646233095,,,0,,-1,,
9491,Crypto Creek,USA,Indiana,Sellersburg,FIN,INCOL,INWAS,*,,2,4,,,,,0.6055794264,,,1,,-2,,
9492,LadyTalons,USA,Texas,Prosper,FIT,TXPLA,TXWAC,*,,5,1,,,,,0.75795299,,,1,,4,,
9493,TechWasps923,USA,Florida,Fort Walton Beach,Regional,FLTA,*,,,4,,,,,,0.6702813046,,,,,4,,
9494,Hanabi,Japan,,Myozai-gun,Regional,HIHO,*,,,2,,,,,,0.24192345,,,,,2,,
9495,TechKnow Difficulties,USA,Nebraska,Aurora,Regional,KSSH,OKOK,*,,1,2,,,,,0.627822206,,,0,,-1,,
9496,LYNK,USA,North Carolina,Forest City,FNC,NCASH,NCMEC,SCGRE,*,5,4,2,,,,0.9571492653,0.5961319809,,8,5,1,3,2
9497,NIMBLE PANTHER,Türkiye,,Küçükçekmece,Regional,TUIS4,TUIS5,*,,4,5,,,,,0.333875182,,,0,,-1,,
9498,ZENSHIN Robotics,Japan,,Bunkyo-ku,Regional,HIHO,*,,,2,,,,,,0.6018343631,,,,,2,,
9499,KánariTech - Fresnillo PLC,Mexico,,Uruachi,Regional,MXHE,*,,,3,,,,,,0.9198305499,,,,,3,,
9500,G28 Robotics,USA,Georgia,Atlanta,PCH,GACAR,GADAL,*,,2,5,,,,,0.1162127969,,,0,,-3,,
9501,Sidereal Envoy,Taiwan,,New Taipei,Regional,HIHO,CALJ,*,,2,5,,,,,0.2864566561,,,0,,-3,,
9502,Idigna,Türkiye,,Diyarbakır,Regional,TUIS1,*,,,1,,,,,,0.9818039646,,,,,1,,
9503,EF5 CHAOS,USA,Mississippi,Laurel,Regional,MSLA,*,,,3,,,,,,0.4219822778,,,,,3,,
9504,Gunderson Grizzlies,USA,California,San Jose,Regional,CASJ,*,,,3,,,,,,0.1981394889,,,,,3,,
9505,Best of Tech,USA,California,Los Angeles,Regional,CALA,CACM,*,,3,4,,,,,0.5255656638,,,0,,-1,,
9506,MECHS Robotics,USA,Texas,Manor,FIT,TXAUS,TXBEL,*,,1,2,,,,,0.7084176224,,,0,,-1,,
9508,MOGUERA,USA,Iowa,Cedar Rapids,Regional,IACF,*,,,4,,,,,,0.3663984681,,,,,4,,
9509,YPIE 2024,USA,New York,Yonkers,Regional,NYNY,*,,,2,,,,,,0.3863346224,,,,,2,,
9510,Medusa,Türkiye,,ıstanbul,Regional,TUIS3,*,,,3,,,,,,0.5236629731,,,,,3,,
9512,Horsepower,USA,Texas,Kingwood,FIT,TXHOU,TXKAT,*,,4,3,,,,,0.5904204471,,,4,,1,,
9513,Circuit Crew 9513 - Caterpillar,Mexico,,Gómez Palacio,Regional,MXTO,*,,,5,,,,,,0.8685679663,,,,,5,,
9514,Blanson RoboJags,USA,Texas,Houston,FIT,TXHOU,TXCLE,*,,4,5,,,,,0.4514803525,,,0,,-1,,
9515,Panther Technik,USA,Texas,Houston,FIT,TXHOU,TXKAT,*,,4,3,,,,,0.1177096458,,,4,,1,,
9516,Davis HS/Falcon Furious,USA,Texas,Houston,FIT,TXHOU,TXCLE,*,,4,5,,,,,0.3357562533,,,0,,-1,,
9517,Eisenhower HS/Gryphon Technik,USA,Texas,Houston,FIT,TXHOU,TXKAT,*,,4,3,,,,,0.5236421017,,,4,,1,,
9519,DEMIROZ ROBOTICS,Türkiye,,Istanbul,Regional,TUIS3,*,,,3,,,,,,0.5643348163,,,,,3,,
9520,Rock-it Robotics,USA,California,Fountain Valley,Regional,CACM,CAP2,*,,4,2,,,,,0.8060199029,,,0,,2,,
9521,Humble Rumble,USA,Texas,Humble,FIT,TXHOU,TXKAT,*,,4,3,,,,,0.3519310345,,,4,,1,,
9522,Archimedes,USA,Georgia,Flowery Branch,PCH,GALAW,GAALB,*,,3,1,,,,,0.5628499357,,,2,,2,,
9523,Archers,Türkiye,,Kocaeli,Regional,TUIS1,TUIS3,*,,1,3,,,,,0.8298836628,,,0,,-2,,
9524,SHS Cardinal Chaos,USA,Texas,San Antonio,FIT,TXSAN,TXWAC,*,,2,1,,,,,0.4497322647,,,1,,1,,
9525,NileTech,Canada,Ontario,North York,ONT,ONSCA,ONBAR,*,,4,3,,,,,0.8540481041,,,7,,1,,
9527,WIHS TEAM,Canada,Ontario,WINDSOR,ONT,ONWIN,ONOSH,*,,1,2,,,,,0.9545860666,,,9,,-1,,
9528,The Wolf Pack,USA,Michigan,Clinton Township,FIM,MISTE,MITR1,*,,5,2,,,,,0.3739293886,,,0,,3,,
9530,Adams 23,USA,Indiana,South Bend,FIN,INMIS,INPLA,*,,3,1,,,,,0.2209704543,,,0,,2,,
9532,Messy Bees,USA,Minnesota,Aurora,Regional,MNDU2,*,,,5,,,,,,0.4011508774,,,,,5,,
9533,Melissa High School,USA,Texas,Melissa,FIT,TXPLA,TXWAC,*,,5,1,,,,,0.9450746264,,,1,,4,,
9534,Wolves Robotics (Basic HS),USA,Nevada,Henderson,Regional,NVLV,*,,,3,,,,,,0.9001178615,,,,,3,,
9535,The Knack,USA,Wisconsin,Hartland,Regional,WIMI,WILC,*,,3,6,,,,,0.2657422282,,,0,,-3,,
9538,Stallions,USA,California,Castaic,Regional,CAAV,*,,,6,,,,,,0.2090478872,,,,,6,,
9539,Junk Bots,USA,Nevada,Fallon,Regional,CAEG,*,,,5,,,,,,0.9251145972,,,,,5,,
9541,M-stee (squared),USA,Michigan,Manistee,FIM,MILUD,MITRA,*,,1,3,,,,,0.2535650034,,,1,,-2,,
9542,Technodogs,USA,Michigan,Centreville,FIM,MIBAT,MIMTP,*,,1,4,,,,,0.9568507137,,,0,,-3,,
9543,Harlan Robotics 23,USA,Iowa,Harlan,Regional,IACF,*,,,4,,,,,,0.8465848941,,,,,4,,
9545,CARACAL ROBOTICS,Türkiye,,SARIYER,Regional,TUIS5,TUIS4,*,,5,4,,,,,0.1822629274,,,0,,1,,
9546,TechnoLeopards,India,,Mumbai,Regional,TUIS2,*,,,2,,,,,,0.676661403,,,,,2,,
9547,Lotus,Türkiye,,Ankara,Regional,TUIS1,TUIS3,*,,1,3,,,,,0.8005695407,,,0,,-2,,
9548,NASA Bark River Bronconaughts,USA,Michigan,Bark River,FIM,MIESC,MISSM,*,,5,2,,,,,0.2123665988,,,1,,3,,
9549,The Mechadogs,USA,Michigan,Covert,FIM,MISTJ,MIBER,*,,4,2,,,,,0.05191413697,,,0,,2,,
9550,KSS STRIX Robotics,Canada,British Columbia,Kelowna,Regional,BCVI,*,,,1,,,,,,0.1232961095,,,,,1,,
9551,Tiger,USA,Kansas,Hays,Regional,KSSH,OKTU,*,,1,5,,,,,0.03055950489,,,0,,-4,,
9552,Rambotics,USA,Colorado,Lakewood,Regional,CODE,*,,,6,,,,,,0.01022051795,,,,,6,,
9554,Portage Pythons,USA,Indiana,South Bend,FIN,INMIS,INWAS,*,,3,4,,,,,0.2160856081,,,1,,-1,,
9555,TEAM HELIOS,Türkiye,,MUĞLA,Regional,TUIS4,TUIS5,*,,4,5,,,,,0.2096551815,,,0,,-1,,
9558,The Steel Vipers,USA,Michigan,Warren,FIM,MISTE,MITR1,*,,5,2,,,,,0.6734812298,,,0,,3,,
9561,Dawson Dino Nuggets,USA,Georgia,Dawsonville,PCH,GALAW,GADAL,*,,3,5,,,,,0.2942343498,,,0,,-2,,
9562,Royal Robotics 9562,Canada,Ontario,Milton,ONT,ONHAM,ONWAT,*,,5,3,,,,,0.4153206449,,,0,,2,,
9564,Taishan Robotics,Taiwan,,New Taipei City,Regional,HIHO,CASJ,*,,2,3,,,,,0.1229145752,,,0,,-1,,
9565,CEZERİ,Türkiye,,Başakşehir,Regional,TUIS3,TUIS1,*,,3,1,,,,,0.402984462,,,0,,2,,
9566,Red Storm Rookies,USA,Michigan,Kentwood,FIM,MIKEN,MIMUS,*,,2,4,,,,,0.03798698222,,,0,,-2,,
9567,StormBreakers,USA,Washington,Vancouver,PNW,ORORE,ORSAL,*,,5,1,,,,,0.6369715965,,,6,,4,,
9568,AstroBots,USA,Michigan,Leland,FIM,MITRA,MILAK,*,,3,2,,,,,0.08356089207,,,0,,1,,
9569,Milliken Mills Silver Knights,Canada,Ontario,Markham,ONT,ONSCA,ONNEW,*,,4,5,,,,,0.81223182,,,5,,-1,,
9570,Valiant,USA,Nebraska,Emerson,Regional,IACF,*,,,4,,,,,,0.09763278978,,,,,4,,
9571,Patriot Prime,USA,South Carolina,Greenville,FSC,SCAND,SCNCH,SCGRE,*,1,4,2,,,,0.9222280084,0.460202854,,6,5,-3,-1,2
9572,CC Shambytes,USA,Michigan,Novi,FIM,MILIV,MIKE1,*,,2,1,,,,,0.7627380045,,,0,,1,,
9573,MarauderTech,USA,California,San Diego,Regional,CALJ,*,,,5,,,,,,0.8298407036,,,,,5,,
9574,Rock Bots,Australia,Queensland,Indooroopilly,Regional,AUSW,*,,,6,,,,,,0.384787481,,,,,6,,
9575,Silver Robotics,Canada,Ontario,Toronto,ONT,ONTOR,ONHAM,*,,2,5,,,,,0.2946055334,,,6,,-3,,
9576,Loretto Lightning,USA,Minnesota,Loretto,Regional,MNSC,NDGF,*,,2,4,,,,,0.3929309289,,,0,,-2,,
9577,Recoil,USA,Texas,Dripping Springs,FIT,TXAUS,TXBEL,*,,1,2,,,,,0.8801042596,,,0,,-1,,
9578,Player One,USA,Wisconsin,Green Bay,Regional,WIMI,*,,,3,,,,,,0.5427033517,,,,,3,,
9579,Tech Devils,USA,Iowa,Osage,Regional,IACF,*,,,4,,,,,,0.9542135884,,,,,4,,
9580,#ChangeTheNow,Canada,Ontario,Barrie,ONT,ONBAR,ONNEW,*,,3,5,,,,,0.1784630347,,,5,,-2,,
9581,Bad Wolf 1,USA,Washington,Kent,PNW,WAAUB,WABON,*,,2,4,,,,,0.04557833063,,,4,,-2,,
9582,HHS NASA Snaggbotics,USA,Georgia,Conyers,PCH,GALAW,GACAR,*,,3,2,,,,,0.92801019,,,0,,1,,
9583,Lavender Robotics,Türkiye,,Salihli,Regional,TUIS1,TUIS3,*,,1,3,,,,,0.8049705493,,,0,,-2,,
9584,Spartan Squared,USA,California,Mountain View,Regional,CASJ,*,,,3,,,,,,0.01169646047,,,,,3,,
9585,RobUL,Czech Republic,,Ústí nad Labem,Regional,TUIS1,*,,,1,,,,,,0.9285980831,,,,,1,,
9586,Anglebotics,USA,Colorado,Denver,Regional,CODE,*,,,6,,,,,,0.240337773,,,,,6,,
9587,STEMgc,Australia,Victoria,Richmond,Regional,AUSW,*,,,6,,,,,,0.5860375185,,,,,6,,
9589,MCS Innovators,Canada,Ontario,Deep River,ONT,ONNOR,ONBAR,*,,1,3,,,,,0.4314896211,,,7,,-2,,
9590,Bison Tech,USA,Alabama,Birmingham,Regional,ALHU,*,,,4,,,,,,0.1280150192,,,,,4,,
9591,DESTAN,Türkiye,,Kemalpaşa,Regional,TUIS2,*,,,2,,,,,,0.713424627,,,,,2,,
9592,Blue’s Bolts ‘n Bots,Canada,Ontario,Timmins,ONT,ONNOR,ONBAR,*,,1,3,,,,,0.3640929241,,,7,,-2,,
9593,Rhinos,Mexico,,Mexico City ,Regional,MXMO,MXHE,*,,1,3,,,,,0.2223798441,,,0,,-2,,
9594,Ashley Bears,USA,Michigan,Ashley,FIM,MIMTP,MILAK,*,,4,2,,,,,0.24842051,,,0,,2,,
9597,Luban Robotics,China,,Beijing,Regional,AUSW,CALJ,*,,6,5,,,,,0.383856831,,,0,,1,,
9599,Colorful Panda,China,,Beijing,Regional,AUSW,*,,,6,,,,,,0.9096716285,,,,,6,,
9600,X-Flare Robotics,USA,Oregon,Elkton,PNW,ORSAL,ORWIL,*,,1,3,,,,,0.04612313859,,,3,,-2,,
9601,BageTech,Türkiye,,Fatih,Regional,TUIS5,TUIS4,*,,5,4,,,,,0.1413500265,,,0,,1,,
9602,CANINTECH,Brazil,,SINOP,Regional,BRBR,*,,,1,,,,,,0.5873695681,,,,,1,,
9603,MTECH,Brazil,,Cuiabá,Regional,BRBR,*,,,1,,,,,,0.5286444334,,,,,1,,
9604,TUIUTECH,Brazil,,Cuiabá,Regional,FLFL,*,,,2,,,,,,0.02163751857,,,,,2,,
9605,Creek Commanders,USA,North Carolina,Millers Creek,FNC,NCMEC,NCASH,*,,4,5,,,,,0.6414372979,,,4,,-1,,
9607,RJR Cyber Demons,USA,North Carolina,Winston Salem,FNC,NCCHA,NCMEC,*,,1,4,,,,,0.4976838006,,,8,,-3,,
9608,Power Ponies,USA,Arkansas,North Little Rock,Regional,ARSE,*,,,6,,,,,,0.2490143963,,,,,6,,
9609,Paraducks,India,,Mumbai,Regional,TUIS4,CASE,*,,4,1,,,,,0.2250597458,,,0,,3,,
9610,Blue Ivy,Türkiye,,Fatih,Regional,TUIS3,TUIS1,*,,3,1,,,,,0.4052156661,,,0,,2,,
9611,SESI SENAI SC CyberRain,Brazil,,Joinville,Regional,BRBR,*,,,1,,,,,,0.2191384849,,,,,1,,
9613,Lion's Byte,USA,Washington,Kennewick,PNW,WAYAK,ORORE,*,,2,5,,,,,0.873559067,,,5,,-3,,
9614,ROBOSSAUROS,Brazil,,Sousa,Regional,BRBR,*,,,1,,,,,,0.6685398439,,,,,1,,
9615,Redlands Robotics,USA,California,Redlands,Regional,CACM,*,,,4,,,,,,0.5862390882,,,,,4,,
9616,Opus Orion,Australia,New South Wales,North Wollongong,Regional,AUSW,*,,,6,,,,,,0.6719188028,,,,,6,,
9617,Metal Knight,Brazil,,Sobral,Regional,BRBR,*,,,1,,,,,,0.3004483285,,,,,1,,
9618,Tronarchs,USA,Michigan,Allen Park,FIM,MIDET,MITR2,*,,4,3,,,,,0.4345620139,,,0,,1,,
9620,Eltynien,USA,New Mexico,Montezuma,FIT,TXAMA,TXBEL,*,,1,2,,,,,0.9874228008,,,0,,-1,,
9621,Payload,Canada,Ontario,Whitby,ONT,ONOSH,ONSCA,*,,2,4,,,,,0.2674692915,,,7,,-2,,
9622,GRIDLOCK,USA,Ohio,Cleveland,Regional,OHCL,*,,,3,,,,,,0.6868199429,,,,,3,,
9623,U-Turn,Canada,Québec,LaSalle,Regional,QCMO,*,,,1,,,,,,0.2919938562,,,,,1,,
9624,Dynamiques,Canada,Québec,Longueuil,Regional,QCMO,NYSU,*,,1,5,,,,,0.01997987696,,,0,,-4,,
9625,WOLFS ROBOTICS,Türkiye,,Darıca,Regional,TUIS5,TUIS4,*,,5,4,,,,,0.1617202021,,,0,,1,,
9626,JagWire Robotics - NASA,USA,Kansas,Andover,Regional,OKTU,*,,,5,,,,,,0.4843957048,,,,,5,,
9627,Yellow Haze,USA,Florida,Lutz,Regional,FLOR,*,,,6,,,,,,0.3007306609,,,,,6,,
9629,Hibana Technology,Japan,,Shinjuku,Regional,HIHO,*,,,2,,,,,,0.2680562388,,,,,2,,
9631,Chargers,USA,Oklahoma,Tulsa,Regional,OKTU,*,,,5,,,,,,0.6950441515,,,,,5,,
9634,Zero Tolerance,USA,California,Cupertino,Regional,CASJ,CABE,*,,3,6,,,,,0.1115731405,,,0,,-3,,
9635,Cyber Rabbit,China,,Guangzhou,Regional,AUSW,CAP2,*,,6,2,,,,,0.6237154131,,,0,,4,,
9636,Space Junk - Sponsored by NASA,USA,New York,New York,Regional,NYNY,*,,,2,,,,,,0.7091436678,,,,,2,,
9638,"Tigers, Bro",USA,Michigan,Gobles,FIM,MIBAT,MISTJ,*,,1,4,,,,,0.480399496,,,0,,-3,,
9639,Sibley-Ocheyedan,USA,Iowa,Sibley,Regional,IACF,*,,,4,,,,,,0.04302924135,,,,,4,,
9641,Robotics71,Canada,British Columbia,Comox,Regional,BCVI,*,,,1,,,,,,0.008278579943,,,,,1,,
9642,I.N.T. Robotics,USA,New York,New York,Regional,NYNY,NYAL,*,,2,4,,,,,0.6725766479,,,0,,-2,,
9643,Lady VOLTAGE,USA,Ohio,Cleveland,Regional,OHCL,*,,,3,,,,,,0.4849058143,,,,,3,,
9644,NEIA Robotics,USA,Massachusetts,Marlborough,NE,MAWOR,MASPR,*,,4,3,,,,,0.3957240906,,,3,,1,,
9645,POC,Japan,,Tokushima,Regional,HIHO,*,,,2,,,,,,0.1731569882,,,,,2,,
9646,The Marinators,USA,New York,Southampton,Regional,NYHE,*,,,3,,,,,,0.4318955171,,,,,3,,
9647,Ladybug,Türkiye,,Istanbul,Regional,TUIS4,TUIS5,*,,4,5,,,,,0.3651356997,,,0,,-1,,
